,Date,Consumption,Wind,Solar,Wind+Solar
1366,2009-09-28,1325.561,,,
1367,2009-09-29,1361.148,,,
1368,2009-09-30,1354.011,,,
1369,2009-10-01,1382.881,,,
1370,2009-10-02,1324.85,,,
1371,2009-10-03,1121.906,,,
1372,2009-10-04,1107.4160000000004,,,
1373,2009-10-05,1344.111,,,
1374,2009-10-06,1375.2940000000006,,,
1375,2009-10-07,1383.1930000000002,,,
1376,2009-10-08,1372.2999999999995,,,
1377,2009-10-09,1335.2979999999998,,,
1378,2009-10-10,1161.828,,,
1379,2009-10-11,1069.558,,,
1380,2009-10-12,1373.4070000000004,,,
1381,2009-10-13,1388.214,,,
1382,2009-10-14,1424.4809999999993,,,
1383,2009-10-15,1428.341,,,
1384,2009-10-16,1413.0279999999998,,,
1385,2009-10-17,1192.004,,,
1386,2009-10-18,1083.23,,,
1387,2009-10-19,1375.5929999999994,,,
1388,2009-10-20,1405.6480000000006,,,
1389,2009-10-21,1423.3889999999994,,,
1390,2009-10-22,1436.1929999999993,,,
1391,2009-10-23,1388.9370000000001,,,
1392,2009-10-24,1183.3169999999998,,,
1393,2009-10-25,1090.388,,,
1394,2009-10-26,1392.2969999999993,,,
1395,2009-10-27,1405.6109999999994,,,
1396,2009-10-28,1401.9489999999994,,,
1397,2009-10-29,1400.8829999999994,,,
1398,2009-10-30,1352.6570000000004,,,
1399,2009-10-31,1161.853,,,
1400,2009-11-01,1103.823,,,
1401,2009-11-02,1413.4790000000007,,,
1402,2009-11-03,1430.7929999999994,,,
1403,2009-11-04,1451.736,,,
1404,2009-11-05,1433.6129999999994,,,
1405,2009-11-06,1401.9220000000007,,,
1406,2009-11-07,1221.0500000000004,,,
1407,2009-11-08,1108.823,,,
1408,2009-11-09,1447.9789999999994,,,
1409,2009-11-10,1456.987,,,
1410,2009-11-11,1452.3660000000007,,,
1411,2009-11-12,1459.2229999999995,,,
1412,2009-11-13,1406.469,,,
1413,2009-11-14,1220.361,,,
1414,2009-11-15,1110.2830000000001,,,
1415,2009-11-16,1428.7139999999995,,,
1416,2009-11-17,1445.4679999999994,,,
1417,2009-11-18,1495.9720000000002,,,
1418,2009-11-19,1465.3110000000001,,,
1419,2009-11-20,1433.207,,,
1420,2009-11-21,1201.544,,,
1421,2009-11-22,1140.583,,,
1422,2009-11-23,1498.7240000000006,,,
1423,2009-11-24,1513.686,,,
1424,2009-11-25,1476.4210000000005,,,
1425,2009-11-26,1490.9840000000006,,,
1426,2009-11-27,1459.1229999999994,,,
1427,2009-11-28,1257.6239999999998,,,
1428,2009-11-29,1152.014,,,
1429,2009-11-30,1446.871,,,
1430,2009-12-01,1493.8870000000006,,,
1431,2009-12-02,1488.9009999999994,,,
1432,2009-12-03,1491.4029999999998,,,
1433,2009-12-04,1464.589,,,
1434,2009-12-05,1268.0739999999996,,,
1435,2009-12-06,1156.702,,,
1436,2009-12-07,1455.8250000000005,,,
1437,2009-12-08,1481.535,,,
1438,2009-12-09,1483.9920000000006,,,
1439,2009-12-10,1489.3740000000007,,,
1440,2009-12-11,1461.2569999999994,,,
1441,2009-12-12,1254.6660000000004,,,
1442,2009-12-13,1162.139,,,
1443,2009-12-14,1484.3330000000005,,,
1444,2009-12-15,1507.0379999999998,,,
1445,2009-12-16,1503.558,,,
1446,2009-12-17,1508.7030000000002,,,
1447,2009-12-18,1475.0239999999994,,,
1448,2009-12-19,1321.729,,,
1449,2009-12-20,1249.403,,,
1450,2009-12-21,1433.996,,,
1451,2009-12-22,1396.681,,,
1452,2009-12-23,1322.786,,,
1453,2009-12-24,1125.067,,,
1454,2009-12-25,1105.464,,,
1455,2009-12-26,1100.9080000000001,,,
1456,2009-12-27,1072.47,,,
1457,2009-12-28,1211.7910000000004,,,
1458,2009-12-29,1207.905,,,
1459,2009-12-30,1192.1960000000004,,,
1460,2009-12-31,1106.467,,,
1461,2010-01-01,1057.3719999999996,48.708999999999996,,
1462,2010-01-02,1161.042,24.628000000000004,,
1463,2010-01-03,1132.069,22.963,,
1464,2010-01-04,1346.2499999999998,59.31799999999999,,
1465,2010-01-05,1457.374,41.624,,
1466,2010-01-06,1434.0550000000005,14.131999999999998,,
1467,2010-01-07,1493.432,9.380999999999998,,
1468,2010-01-08,1489.4399999999994,105.563,,
1469,2010-01-09,1380.0710000000006,328.1090000000001,,
1470,2010-01-10,1240.762,174.987,,
1471,2010-01-11,1493.487,62.81699999999999,,
1472,2010-01-12,1555.3380000000002,60.39,,
1473,2010-01-13,1581.3869999999995,206.69000000000003,,
1474,2010-01-14,1523.6560000000006,87.92899999999999,,
1475,2010-01-15,1496.9129999999998,25.277,,
1476,2010-01-16,1326.3059999999996,125.35799999999999,,
1477,2010-01-17,1202.8990000000006,120.64700000000002,,
1478,2010-01-18,1438.1430000000007,51.57100000000001,,
1479,2010-01-19,1486.586,27.62100000000001,,
1480,2010-01-20,1491.8120000000001,59.15600000000001,,
1481,2010-01-21,1498.586,42.421000000000014,,
1482,2010-01-22,1469.0110000000002,58.50100000000001,,
1483,2010-01-23,1295.687,81.398,,
1484,2010-01-24,1181.073,101.175,,
1485,2010-01-25,1439.7289999999994,61.896,,
1486,2010-01-26,1524.658,77.89899999999999,,
1487,2010-01-27,1599.297,253.396,,
1488,2010-01-28,1585.2689999999993,306.14900000000006,,
1489,2010-01-29,1493.0199999999998,145.47299999999996,,
1490,2010-01-30,1322.9330000000002,189.627,,
1491,2010-01-31,1203.635,174.10899999999995,,
1492,2010-02-01,1536.4529999999993,151.40900000000005,,
1493,2010-02-02,1607.6250000000002,316.688,,
1494,2010-02-03,1585.5810000000001,225.569,,
1495,2010-02-04,1521.6709999999994,82.257,,
1496,2010-02-05,1509.0849999999994,141.031,,
1497,2010-02-06,1287.8039999999999,60.32300000000001,,
1498,2010-02-07,1183.454,21.54000000000001,,
1499,2010-02-08,1516.0120000000006,32.0,,
1500,2010-02-09,1556.84,24.739,,
1501,2010-02-10,1574.033,69.23700000000001,,
1502,2010-02-11,1587.0699999999995,174.66300000000004,,
1503,2010-02-12,1549.4269999999995,116.93399999999995,,
1504,2010-02-13,1325.6040000000005,29.575,,
1505,2010-02-14,1219.4799999999998,5.756999999999999,,
1506,2010-02-15,1469.2060000000001,20.477,,
1507,2010-02-16,1506.406,58.101000000000006,,
1508,2010-02-17,1540.4260000000006,79.29200000000003,,
1509,2010-02-18,1528.5450000000005,76.44500000000002,,
1510,2010-02-19,1507.0159999999994,119.99200000000003,,
1511,2010-02-20,1314.4189999999999,204.73,,
1512,2010-02-21,1189.077,86.66799999999998,,
1513,2010-02-22,1495.546,158.37500000000003,,
1514,2010-02-23,1522.1660000000006,125.724,,
1515,2010-02-24,1488.661,94.551,,
1516,2010-02-25,1483.0320000000006,185.658,,
1517,2010-02-26,1453.283,197.275,,
1518,2010-02-27,1269.794,259.29400000000004,,
1519,2010-02-28,1197.3150000000005,280.245,,
1520,2010-03-01,1527.3929999999998,360.17499999999984,,
1521,2010-03-02,1572.645,173.74400000000003,,
1522,2010-03-03,1542.4880000000005,117.50200000000002,,
1523,2010-03-04,1548.1839999999993,78.80199999999998,,
1524,2010-03-05,1509.53,101.331,,
1525,2010-03-06,1310.888,184.87900000000002,,
1526,2010-03-07,1216.4080000000001,62.87399999999999,,
1527,2010-03-08,1535.1760000000006,29.42700000000001,,
1528,2010-03-09,1566.804,44.02500000000001,,
1529,2010-03-10,1548.419,82.97000000000003,,
1530,2010-03-11,1580.8120000000006,39.17,,
1531,2010-03-12,1502.92,159.207,,
1532,2010-03-13,1258.107,300.113,,
1533,2010-03-14,1154.1609999999996,339.65699999999987,,
1534,2010-03-15,1469.79,176.89,,
1535,2010-03-16,1496.7189999999994,91.208,,
1536,2010-03-17,1462.7669999999994,116.89200000000001,,
1537,2010-03-18,1422.068,104.09199999999996,,
1538,2010-03-19,1366.92,185.894,,
1539,2010-03-20,1174.017,213.24,,
1540,2010-03-21,1069.4419999999998,169.96499999999997,,
1541,2010-03-22,1395.422,36.319,,
1542,2010-03-23,1382.854,88.035,,
1543,2010-03-24,1364.189,101.138,,
1544,2010-03-25,1366.6070000000002,94.41,,
1545,2010-03-26,1346.088,113.677,,
1546,2010-03-27,1135.454,155.834,,
1547,2010-03-28,1046.2160000000001,167.891,,
1548,2010-03-29,1351.473,69.68,,
1549,2010-03-30,1329.1609999999996,137.34800000000004,,
1550,2010-03-31,1346.7,199.43200000000002,,
1551,2010-04-01,1400.8459999999993,234.27,,
1552,2010-04-02,1062.765,115.671,,
1553,2010-04-03,1095.721,115.535,,
1554,2010-04-04,1003.789,118.925,,
1555,2010-04-05,1027.339,87.91799999999998,,
1556,2010-04-06,1314.0559999999996,72.78,,
1557,2010-04-07,1341.6589999999999,110.82599999999996,,
1558,2010-04-08,1371.16,61.273,,
1559,2010-04-09,1363.0069999999996,86.46700000000001,,
1560,2010-04-10,1162.2219999999998,90.441,,
1561,2010-04-11,1093.6560000000004,112.60399999999998,,
1562,2010-04-12,1405.8019999999995,133.431,,
1563,2010-04-13,1407.3749999999998,62.50399999999999,,
1564,2010-04-14,1411.0280000000007,96.271,,
1565,2010-04-15,1395.721,58.94500000000002,,
1566,2010-04-16,1369.7640000000004,127.87399999999998,,
1567,2010-04-17,1130.5649999999996,76.84100000000002,,
1568,2010-04-18,1022.6959999999997,34.898,,
1569,2010-04-19,1314.785,41.258,,
1570,2010-04-20,1357.79,138.871,,
1571,2010-04-21,1392.5489999999998,235.36900000000003,,
1572,2010-04-22,1348.7320000000002,70.10200000000002,,
1573,2010-04-23,1293.3799999999997,30.826000000000004,,
1574,2010-04-24,1085.058,35.215,,
1575,2010-04-25,1005.0930000000001,90.996,,
1576,2010-04-26,1347.3259999999998,96.016,,
1577,2010-04-27,1344.4569999999997,74.42900000000002,,
1578,2010-04-28,1326.2880000000002,28.209,,
1579,2010-04-29,1322.9620000000002,66.579,,
1580,2010-04-30,1327.5729999999996,196.658,,
1581,2010-05-01,1003.133,71.79899999999998,,
1582,2010-05-02,1025.5339999999999,38.272,,
1583,2010-05-03,1357.7600000000002,42.25299999999999,,
1584,2010-05-04,1380.307,97.34799999999998,,
1585,2010-05-05,1377.111,94.939,,
1586,2010-05-06,1457.839,198.704,,
1587,2010-05-07,1378.9710000000002,66.482,,
1588,2010-05-08,1143.806,9.701999999999998,,
1589,2010-05-09,1038.169,12.997000000000002,,
1590,2010-05-10,1368.266,17.823,,
1591,2010-05-11,1381.515,65.78099999999999,,
1592,2010-05-12,1388.1530000000002,94.15699999999998,,
1593,2010-05-13,1075.688,16.084999999999994,,
1594,2010-05-14,1235.5000000000002,25.697,,
1595,2010-05-15,1166.953,150.15800000000004,,
1596,2010-05-16,1081.379,221.294,,
1597,2010-05-17,1349.053,87.699,,
1598,2010-05-18,1389.235,157.262,,
1599,2010-05-19,1419.6850000000006,176.24000000000004,,
1600,2010-05-20,1387.039,59.55199999999999,,
1601,2010-05-21,1317.8300000000004,40.87499999999999,,
1602,2010-05-22,1076.471,30.278000000000002,,
1603,2010-05-23,944.937,65.01100000000001,,
1604,2010-05-24,972.08,128.338,,
1605,2010-05-25,1300.6419999999996,139.218,,
1606,2010-05-26,1354.2939999999999,34.53699999999999,,
1607,2010-05-27,1350.6559999999995,18.383,,
1608,2010-05-28,1308.454,60.51199999999999,,
1609,2010-05-29,1093.815,43.968999999999994,,
1610,2010-05-30,1034.115,104.611,,
1611,2010-05-31,1350.434,132.364,,
1612,2010-06-01,1337.078,86.73799999999999,,
1613,2010-06-02,1343.5869999999998,110.596,,
1614,2010-06-03,1139.3519999999999,115.98899999999999,,
1615,2010-06-04,1193.694,29.666,,
1616,2010-06-05,1060.277,10.425999999999998,,
1617,2010-06-06,999.8829999999997,35.87700000000001,,
1618,2010-06-07,1330.382,153.54899999999995,,
1619,2010-06-08,1340.937,35.592,,
1620,2010-06-09,1353.64,30.893,,
1621,2010-06-10,1369.2730000000004,27.995999999999995,,
1622,2010-06-11,1359.5219999999995,174.44699999999997,,
1623,2010-06-12,1138.5,114.566,,
1624,2010-06-13,1023.968,53.09400000000002,,
1625,2010-06-14,1295.0990000000004,20.767,,
1626,2010-06-15,1310.2299999999998,63.75299999999999,,
1627,2010-06-16,1320.1429999999998,89.99800000000002,,
1628,2010-06-17,1342.281,64.791,,
1629,2010-06-18,1310.582,126.183,,
1630,2010-06-19,1125.19,123.39400000000002,,
1631,2010-06-20,1023.3589999999997,54.726000000000006,,
1632,2010-06-21,1310.216,32.632000000000005,,
1633,2010-06-22,1319.2759999999996,16.532000000000004,,
1634,2010-06-23,1307.4819999999995,6.301,,
1635,2010-06-24,1316.5400000000004,13.607999999999999,,
1636,2010-06-25,1308.492,30.761,,
1637,2010-06-26,1104.93,24.262000000000004,,
1638,2010-06-27,1005.694,25.374,,
1639,2010-06-28,1327.9220000000005,19.296000000000006,,
1640,2010-06-29,1361.9249999999995,22.959,,
1641,2010-06-30,1358.6989999999996,23.889,,
1642,2010-07-01,1363.2870000000005,19.024,,
1643,2010-07-02,1357.976,36.087,,
1644,2010-07-03,1148.1429999999998,51.04600000000001,,
1645,2010-07-04,1051.1760000000004,28.604,,
1646,2010-07-05,1343.7969999999998,39.581,,
1647,2010-07-06,1350.1720000000005,79.79200000000003,,
1648,2010-07-07,1329.224,17.364999999999995,,
1649,2010-07-08,1353.0549999999996,22.421,,
1650,2010-07-09,1359.894,27.77,,
1651,2010-07-10,1154.16,30.587000000000003,,
1652,2010-07-11,1072.726,41.285,,
1653,2010-07-12,1378.4389999999999,60.32899999999999,,
1654,2010-07-13,1370.1139999999998,34.162000000000006,,
1655,2010-07-14,1385.9159999999995,79.821,,
1656,2010-07-15,1369.997,120.38299999999998,,
1657,2010-07-16,1317.36,63.604000000000006,,
1658,2010-07-17,1120.1840000000002,61.01199999999999,,
1659,2010-07-18,978.316,29.608,,
1660,2010-07-19,1286.726,20.111,,
1661,2010-07-20,1334.034,51.40899999999999,,
1662,2010-07-21,1356.766,47.85099999999999,,
1663,2010-07-22,1367.158,32.718999999999994,,
1664,2010-07-23,1316.842,24.57,,
1665,2010-07-24,1139.1119999999996,171.21400000000003,,
1666,2010-07-25,1004.8920000000003,83.141,,
1667,2010-07-26,1293.006,16.574,,
1668,2010-07-27,1302.3980000000001,15.684000000000001,,
1669,2010-07-28,1326.5230000000004,60.91599999999999,,
1670,2010-07-29,1310.573,80.81800000000001,,
1671,2010-07-30,1254.6660000000004,63.85900000000001,,
1672,2010-07-31,1070.8589999999997,70.05900000000001,,
1673,2010-08-01,985.373,37.34500000000001,,
1674,2010-08-02,1273.6119999999996,14.921,,
1675,2010-08-03,1276.331,28.351,,
1676,2010-08-04,1279.0710000000001,60.74500000000001,,
1677,2010-08-05,1286.8190000000004,29.923,,
1678,2010-08-06,1271.6389999999994,36.760999999999996,,
1679,2010-08-07,1073.063,42.858999999999995,,
1680,2010-08-08,1008.784,24.254999999999995,,
1681,2010-08-09,1279.1680000000001,17.393,,
1682,2010-08-10,1298.3410000000001,46.032,,
1683,2010-08-11,1322.1800000000005,47.972,,
1684,2010-08-12,1323.868,17.179000000000002,,
1685,2010-08-13,1278.425,17.325000000000006,,
1686,2010-08-14,1097.85,39.8,,
1687,2010-08-15,1032.5919999999996,81.43400000000003,,
1688,2010-08-16,1314.507,39.57900000000001,,
1689,2010-08-17,1365.1760000000004,121.48599999999998,,
1690,2010-08-18,1362.255,156.345,,
1691,2010-08-19,1324.15,102.351,,
1692,2010-08-20,1299.9640000000004,44.344,,
1693,2010-08-21,1113.113,68.669,,
1694,2010-08-22,1050.307,76.497,,
1695,2010-08-23,1383.504,166.75000000000003,,
1696,2010-08-24,1380.6429999999998,273.235,,
1697,2010-08-25,1364.467,190.44400000000002,,
1698,2010-08-26,1360.0839999999996,53.69100000000001,,
1699,2010-08-27,1360.2379999999996,114.69699999999996,,
1700,2010-08-28,1134.577,110.773,,
1701,2010-08-29,1051.797,129.11700000000002,,
1702,2010-08-30,1328.642,114.56899999999996,,
1703,2010-08-31,1340.2620000000004,85.66100000000002,,
1704,2010-09-01,1361.1629999999998,45.232000000000006,,
1705,2010-09-02,1362.5119999999995,35.001000000000005,,
1706,2010-09-03,1352.2720000000004,12.395,,
1707,2010-09-04,1146.7730000000001,23.68500000000001,,
1708,2010-09-05,1037.348,47.667,,
1709,2010-09-06,1326.9029999999998,110.041,,
1710,2010-09-07,1415.65,186.52900000000002,,
1711,2010-09-08,1446.078,201.278,,
1712,2010-09-09,1418.822,50.848,,
1713,2010-09-10,1372.1879999999999,57.09400000000001,,
1714,2010-09-11,1138.029,48.512,,
1715,2010-09-12,1060.9510000000002,34.431999999999995,,
1716,2010-09-13,1382.4230000000002,64.03699999999999,,
1717,2010-09-14,1426.9660000000001,230.86700000000002,,
1718,2010-09-15,1440.8770000000006,275.367,,
1719,2010-09-16,1426.917,209.13,,
1720,2010-09-17,1393.3120000000001,186.092,,
1721,2010-09-18,1188.621,147.16,,
1722,2010-09-19,1059.5510000000004,118.99199999999998,,
1723,2010-09-20,1373.955,141.235,,
1724,2010-09-21,1404.236,56.456,,
1725,2010-09-22,1396.9579999999994,36.413,,
1726,2010-09-23,1394.067,58.341,,
1727,2010-09-24,1383.504,52.00899999999999,,
1728,2010-09-25,1173.4250000000004,53.604,,
1729,2010-09-26,1077.891,58.188,,
1730,2010-09-27,1441.4329999999998,154.113,,
1731,2010-09-28,1475.4710000000002,66.51799999999999,,
1732,2010-09-29,1419.43,31.469,,
1733,2010-09-30,1422.3799999999994,53.276,,
1734,2010-10-01,1400.481,73.27199999999998,,
1735,2010-10-02,1207.986,126.378,,
1736,2010-10-03,1087.575,199.62900000000002,,
1737,2010-10-04,1387.41,159.47400000000005,,
1738,2010-10-05,1422.9729999999995,92.24,,
1739,2010-10-06,1412.552,86.33900000000001,,
1740,2010-10-07,1420.1140000000007,35.37099999999999,,
1741,2010-10-08,1412.619,93.29,,
1742,2010-10-09,1185.625,128.906,,
1743,2010-10-10,1072.749,87.70299999999996,,
1744,2010-10-11,1376.504,49.05299999999999,,
1745,2010-10-12,1421.4089999999994,13.269999999999998,,
1746,2010-10-13,1431.4310000000007,15.476,,
1747,2010-10-14,1446.6129999999994,57.73199999999999,,
1748,2010-10-15,1431.414,26.143,,
1749,2010-10-16,1238.037,138.74499999999998,,
1750,2010-10-17,1136.9009999999996,46.75100000000001,,
1751,2010-10-18,1424.0159999999994,79.97,,
1752,2010-10-19,1470.059,150.22400000000005,,
1753,2010-10-20,1493.7320000000002,203.32299999999998,,
1754,2010-10-21,1512.96,295.837,,
1755,2010-10-22,1484.3369999999998,224.30900000000003,,
1756,2010-10-23,1250.9249999999995,216.222,,
1757,2010-10-24,1212.523,291.469,,
1758,2010-10-25,1460.396,129.20399999999998,,
1759,2010-10-26,1475.015,72.47199999999998,,
1760,2010-10-27,1480.9739999999995,167.18200000000004,,
1761,2010-10-28,1471.12,149.142,,
1762,2010-10-29,1434.2329999999995,136.64099999999996,,
1763,2010-10-30,1235.6799999999996,127.234,,
1764,2010-10-31,1118.753,35.642,,
1765,2010-11-01,1213.3490000000004,12.577,,
1766,2010-11-02,1460.8579999999995,115.734,,
1767,2010-11-03,1482.4340000000002,296.075,,
1768,2010-11-04,1513.322,347.55400000000014,,
1769,2010-11-05,1498.494,315.278,,
1770,2010-11-06,1255.457,127.027,,
1771,2010-11-07,1151.835,28.397,,
1772,2010-11-08,1460.779,76.257,,
1773,2010-11-09,1490.641,36.936,,
1774,2010-11-10,1499.223,50.78,,
1775,2010-11-11,1504.188,291.0420000000001,,
1776,2010-11-12,1520.523,447.68499999999983,,
1777,2010-11-13,1256.934,222.365,,
1778,2010-11-14,1133.64,194.33599999999998,,
1779,2010-11-15,1454.9029999999998,87.78299999999999,,
1780,2010-11-16,1522.929,74.314,,
1781,2010-11-17,1520.7370000000005,73.76299999999998,,
1782,2010-11-18,1524.217,29.20000000000001,,
1783,2010-11-19,1496.8959999999993,27.217,,
1784,2010-11-20,1290.0919999999999,14.932000000000002,,
1785,2010-11-21,1172.9680000000005,57.916000000000004,,
1786,2010-11-22,1530.9209999999994,132.586,,
1787,2010-11-23,1594.259,218.799,,
1788,2010-11-24,1582.969,119.06499999999998,,
1789,2010-11-25,1571.1939999999993,24.319000000000006,,
1790,2010-11-26,1549.4089999999999,10.232999999999999,,
1791,2010-11-27,1351.1429999999998,11.905,,
1792,2010-11-28,1262.721,46.683,,
1793,2010-11-29,1616.4489999999994,152.15800000000004,,
1794,2010-11-30,1622.1609999999994,139.76900000000003,,
1795,2010-12-01,1709.5679999999998,336.85899999999987,,
1796,2010-12-02,1664.8959999999993,91.77799999999999,,
1797,2010-12-03,1632.359,66.431,,
1798,2010-12-04,1434.737,219.48,,
1799,2010-12-05,1329.4480000000005,252.41299999999998,,
1800,2010-12-06,1576.3329999999999,33.40299999999999,,
1801,2010-12-07,1605.1800000000005,20.403,,
1802,2010-12-08,1610.804,29.274,,
1803,2010-12-09,1625.65,199.35400000000004,,
1804,2010-12-10,1594.237,172.446,,
1805,2010-12-11,1445.6629999999998,446.27099999999996,,
1806,2010-12-12,1283.2850000000005,214.76,,
1807,2010-12-13,1576.131,80.59100000000002,,
1808,2010-12-14,1645.8040000000005,141.05200000000005,,
1809,2010-12-15,1644.2220000000002,106.39500000000002,,
1810,2010-12-16,1652.1870000000001,195.033,,
1811,2010-12-17,1571.7109999999998,35.58900000000001,,
1812,2010-12-18,1392.611,39.752,,
1813,2010-12-19,1267.5560000000005,70.777,,
1814,2010-12-20,1538.8370000000002,91.965,,
1815,2010-12-21,1537.312,43.151,,
1816,2010-12-22,1487.529,63.85800000000001,,
1817,2010-12-23,1416.1850000000006,117.931,,
1818,2010-12-24,1215.323,177.232,,
1819,2010-12-25,1145.5550000000005,82.61400000000003,,
1820,2010-12-26,1149.256,33.876000000000005,,
1821,2010-12-27,1339.74,48.36,,
1822,2010-12-28,1357.764,52.291,,
1823,2010-12-29,1357.1919999999998,19.869000000000003,,
1824,2010-12-30,1332.3670000000004,15.745,,
1825,2010-12-31,1199.812,117.32500000000002,,
1826,2011-01-01,1080.3139999999999,255.42399999999995,,
1827,2011-01-02,1104.7990000000002,110.73300000000002,,
1828,2011-01-03,1422.2420000000006,41.71900000000001,,
1829,2011-01-04,1482.1610000000005,91.253,,
1830,2011-01-05,1489.005,166.57600000000005,,
1831,2011-01-06,1387.5120000000006,226.38400000000004,,
1832,2011-01-07,1404.1729999999998,138.97299999999998,,
1833,2011-01-08,1248.835,286.0420000000001,,
1834,2011-01-09,1161.691,162.66500000000005,,
1835,2011-01-10,1495.649,75.20499999999998,,
1836,2011-01-11,1530.622,141.409,,
1837,2011-01-12,1536.61,195.856,,
1838,2011-01-13,1528.0049999999994,150.425,,
1839,2011-01-14,1489.536,236.98899999999992,,
1840,2011-01-15,1269.8070000000002,259.70099999999996,,
1841,2011-01-16,1158.68,214.4950000000001,,
1842,2011-01-17,1482.8239999999994,113.28300000000002,,
1843,2011-01-18,1520.566,75.149,,
1844,2011-01-19,1538.906,49.54999999999999,,
1845,2011-01-20,1559.1470000000006,35.056999999999995,,
1846,2011-01-21,1544.4870000000005,25.98399999999999,,
1847,2011-01-22,1338.866,25.29600000000001,,
1848,2011-01-23,1207.9080000000001,34.27500000000001,,
1849,2011-01-24,1530.6589999999999,79.259,,
1850,2011-01-25,1562.18,194.225,,
1851,2011-01-26,1568.5679999999993,51.443999999999996,,
1852,2011-01-27,1571.236,52.42100000000001,,
1853,2011-01-28,1553.966,66.72800000000001,,
1854,2011-01-29,1354.3280000000002,28.81900000000001,,
1855,2011-01-30,1228.0020000000004,17.861000000000004,,
1856,2011-01-31,1553.7240000000006,8.913000000000002,,
1857,2011-02-01,1607.3059999999994,76.70500000000001,,
1858,2011-02-02,1599.5950000000007,183.08700000000002,,
1859,2011-02-03,1572.5200000000002,251.078,,
1860,2011-02-04,1532.5220000000006,493.38,,
1861,2011-02-05,1298.435,481.14499999999987,,
1862,2011-02-06,1173.3,374.043,,
1863,2011-02-07,1472.621,321.045,,
1864,2011-02-08,1505.4530000000002,248.57300000000004,,
1865,2011-02-09,1523.6069999999993,49.72899999999999,,
1866,2011-02-10,1518.2620000000006,146.47100000000003,,
1867,2011-02-11,1466.9170000000001,170.22100000000003,,
1868,2011-02-12,1254.182,147.67600000000004,,
1869,2011-02-13,1143.461,94.162,,
1870,2011-02-14,1459.736,213.386,,
1871,2011-02-15,1505.2309999999998,166.36700000000005,,
1872,2011-02-16,1487.2079999999999,95.70600000000002,,
1873,2011-02-17,1503.79,75.76299999999998,,
1874,2011-02-18,1506.451,46.972,,
1875,2011-02-19,1278.3800000000006,113.654,,
1876,2011-02-20,1174.911,155.118,,
1877,2011-02-21,1517.787,104.381,,
1878,2011-02-22,1557.3840000000002,61.24899999999999,,
1879,2011-02-23,1573.4690000000005,81.383,,
1880,2011-02-24,1557.491,84.78500000000003,,
1881,2011-02-25,1512.3159999999998,92.57600000000001,,
1882,2011-02-26,1280.4180000000001,140.60799999999998,,
1883,2011-02-27,1160.09,83.85499999999998,,
1884,2011-02-28,1471.11,39.149,,
1885,2011-03-01,1489.2610000000002,73.69099999999997,,
1886,2011-03-02,1499.328,113.693,,
1887,2011-03-03,1495.256,59.738,,
1888,2011-03-04,1470.0259999999994,24.093000000000004,,
1889,2011-03-05,1263.7060000000001,121.492,,
1890,2011-03-06,1141.524,71.83099999999997,,
1891,2011-03-07,1412.3529999999994,92.244,,
1892,2011-03-08,1448.1850000000006,128.04399999999998,,
1893,2011-03-09,1479.8120000000001,261.503,,
1894,2011-03-10,1465.654,344.399,,
1895,2011-03-11,1429.6350000000002,223.54100000000003,,
1896,2011-03-12,1207.971,89.62,,
1897,2011-03-13,1089.81,40.83600000000001,,
1898,2011-03-14,1408.525,13.554,,
1899,2011-03-15,1404.983,151.32000000000005,,
1900,2011-03-16,1437.5339999999994,228.173,,
1901,2011-03-17,1466.4140000000002,92.085,,
1902,2011-03-18,1441.319,104.494,,
1903,2011-03-19,1186.4260000000004,48.53900000000001,,
1904,2011-03-20,1092.594,18.004,,
1905,2011-03-21,1418.3540000000007,51.428000000000004,,
1906,2011-03-22,1441.4969999999994,71.27099999999999,,
1907,2011-03-23,1437.463,64.15899999999999,,
1908,2011-03-24,1425.3210000000001,104.69399999999996,,
1909,2011-03-25,1402.984,90.807,,
1910,2011-03-26,1197.815,45.989,,
1911,2011-03-27,1065.539,18.674,,
1912,2011-03-28,1399.3269999999998,72.51299999999998,,
1913,2011-03-29,1414.582,31.024,,
1914,2011-03-30,1411.8980000000006,36.472,,
1915,2011-03-31,1431.579,204.34,,
1916,2011-04-01,1396.4820000000002,184.59,,
1917,2011-04-02,1146.6760000000004,82.594,,
1918,2011-04-03,1060.371,45.221000000000004,,
1919,2011-04-04,1416.563,87.56400000000002,,
1920,2011-04-05,1431.6960000000001,182.34599999999998,,
1921,2011-04-06,1427.6429999999998,175.02900000000002,,
1922,2011-04-07,1458.4439999999993,297.29099999999994,,
1923,2011-04-08,1430.029,320.122,,
1924,2011-04-09,1187.0920000000006,127.047,,
1925,2011-04-10,1082.3339999999996,32.40400000000001,,
1926,2011-04-11,1410.9979999999994,48.787,,
1927,2011-04-12,1466.4069999999995,363.46,,
1928,2011-04-13,1473.3870000000006,279.9820000000001,,
1929,2011-04-14,1464.7880000000002,27.013,,
1930,2011-04-15,1429.5780000000007,15.185,,
1931,2011-04-16,1209.07,17.877000000000006,,
1932,2011-04-17,1079.892,21.445999999999998,,
1933,2011-04-18,1407.477,34.288999999999994,,
1934,2011-04-19,1425.741,50.367,,
1935,2011-04-20,1417.891,29.607,,
1936,2011-04-21,1378.5539999999999,44.51499999999999,,
1937,2011-04-22,1066.316,90.464,,
1938,2011-04-23,1090.0410000000004,127.764,,
